Territorialidades;% indivíduos pertencentes ao quinto mais pobre da distribuição dos indivíduos segundo a renda domiciliar per capita 1991;% indivíduos pertencentes ao quinto mais pobre da distribuição dos indivíduos segundo a renda domiciliar per capita 2000;% indivíduos pertencentes ao quinto mais pobre da distribuição dos indivíduos segundo a renda domiciliar per capita 2010;% indivíduos pertencentes aos dois quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 1991;% indivíduos pertencentes aos dois quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2000;% indivíduos pertencentes aos dois quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2010;% indivíduos pertencentes aos três quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 1991;% indivíduos pertencentes aos três quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2000;% indivíduos pertencentes aos três quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2010;% indivíduos pertencentes aos quatro quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 1991;% indivíduos pertencentes aos quatro quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2000;% indivíduos pertencentes aos quatro quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2010;% dos ocupados sem rendimento 1991;% dos ocupados sem rendimento 2000;% dos ocupados sem rendimento 2010;% dos ocupados com rendimento de até 1 salário mínimo 1991;% dos ocupados com rendimento de até 1 salário mínimo 2000;% dos ocupados com rendimento de até 1 salário mínimo 2010;% dos ocupados com rendimento de até 2 salários mínimo 1991;% dos ocupados com rendimento de até 2 salários mínimo 2000;% dos ocupados com rendimento de até 2 salários mínimo 2010;% dos ocupados com rendimento de até 3 salários mínimo 1991;% dos ocupados com rendimento de até 3 salários mínimo 2000;% dos ocupados com rendimento de até 3 salários mínimo 2010;% dos ocupados com rendimento de até 5 salários mínimo 1991;% dos ocupados com rendimento de até 5 salários mínimo 2000;% dos ocupados com rendimento de até 5 salários mínimo 2010;Produto Interno Bruto per capita 2013;Produto Interno Bruto per capita 2014;Produto Interno Bruto per capita 2015;Produto Interno Bruto per capita 2016;Razão 10% mais ricos / 40% mais pobres 2012;Razão 10% mais ricos / 40% mais pobres 2013;Razão 10% mais ricos / 40% mais pobres 2014;Razão 10% mais ricos / 40% mais pobres 2015;Razão 10% mais ricos / 40% mais pobres 2016;Razão 10% mais ricos / 40% mais pobres 2017;Razão 10% mais ricos / 40% mais pobres 2018;Razão 10% mais ricos / 40% mais pobres 2019;Razão 10% mais ricos / 40% mais pobres 2020;Razão 10% mais ricos / 40% mais pobres 2021;Índice de Atkinson - Longevidade 2012;Índice de Atkinson - Longevidade 2013;Índice de Atkinson - Longevidade 2014;Índice de Atkinson - Longevidade 2015;Índice de Atkinson - Longevidade 2016;Índice de Atkinson - Longevidade 2017;Índice de Atkinson - Longevidade 2018;Índice de Atkinson - Longevidade 2019;Índice de Atkinson - Longevidade 2020;Índice de Atkinson - Longevidade 2021;Índice de Atkinson - Educação 2012;Índice de Atkinson - Educação 2013;Índice de Atkinson - Educação 2014;Índice de Atkinson - Educação 2015;Índice de Atkinson - Educação 2016;Índice de Atkinson - Educação 2017;Índice de Atkinson - Educação 2018;Índice de Atkinson - Educação 2019;Índice de Atkinson - Educação 2020;Índice de Atkinson - Educação 2021;Índice de Atkinson - Renda 2012;Índice de Atkinson - Renda 2013;Índice de Atkinson - Renda 2014;Índice de Atkinson - Renda 2015;Índice de Atkinson - Renda 2016;Índice de Atkinson - Renda 2017;Índice de Atkinson - Renda 2018;Índice de Atkinson - Renda 2019;Índice de Atkinson - Renda 2020;Índice de Atkinson - Renda 2021;Renda per capita 1991;Renda per capita 2000;Renda per capita 2010;% da renda proveniente de rendimentos do trabalho 1991;% da renda proveniente de rendimentos do trabalho 2000;% da renda proveniente de rendimentos do trabalho 2010;Renda per capita média do 1º quinto mais pobre 1991;Renda per capita média do 1º quinto mais pobre 2000;Renda per capita média do 1º quinto mais pobre 2010;Renda domiciliar per capita máxima do 1º quinto mais pobre 1991;Renda domiciliar per capita máxima do 1º quinto mais pobre 2000;Renda domiciliar per capita máxima do 1º quinto mais pobre 2010;Renda per capita média do 2º quinto mais pobre 1991;Renda per capita média do 2º quinto mais pobre 2000;Renda per capita média do 2º quinto mais pobre 2010;Renda domiciliar per capita máxima do 2º quinto mais pobre 1991;Renda domiciliar per capita máxima do 2º quinto mais pobre 2000;Renda domiciliar per capita máxima do 2º quinto mais pobre 2010;Renda per capita média do 3º quinto mais pobre 1991;Renda per capita média do 3º quinto mais pobre 2000;Renda per capita média do 3º quinto mais pobre 2010;Renda domiciliar per capita máxima do 3º quinto mais pobre 1991;Renda domiciliar per capita máxima do 3º quinto mais pobre 2000;Renda domiciliar per capita máxima do 3º quinto mais pobre 2010;Renda per capita média do 4º quinto mais pobre 1991;Renda per capita média do 4º quinto mais pobre 2000;Renda per capita média do 4º quinto mais pobre 2010;Renda domiciliar per capita máxima do 4º quinto mais pobre 1991;Renda domiciliar per capita máxima do 4º quinto mais pobre 2000;Renda domiciliar per capita máxima do 4º quinto mais pobre 2010;Renda per capita média do quinto mais rico 1991;Renda per capita média do quinto mais rico 2000;Renda per capita média do quinto mais rico 2010;Renda per capita média do décimo mais rico 1991;Renda per capita média do décimo mais rico 2000;Renda per capita média do décimo mais rico 2010;Renda domiciliar per capita mínima do décimo mais rico 1991;Renda domiciliar per capita mínima do décimo mais rico 2000;Renda domiciliar per capita mínima do décimo mais rico 2010
São Domingos (PB);4.71;2.03;2.9;13.72;8.92;12.57;27.05;20.36;27.67;49.36;40.0;50.47;;23.37;26.37;;87.25;69.57;;93.79;93.81;;95.68;97.69;;98.02;99.6;5.27;5.54;5.42;5.49;;;;;;;77.99;154.54;253.36;72.96;58.45;49.43;18.36;15.7;36.74;31.34;32.53;78.33;35.13;53.24;122.46;40.43;73.69;155.5;52.01;88.38;191.28;72.08;114.52;231.43;87.0;151.74;288.93;103.42;208.22;355.0;197.46;463.65;624.74;260.18;659.05;893.6;156.7;294.77;522.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São Francisco (PB);2.32;3.49;3.44;8.96;12.04;13.12;20.34;26.27;28.29;44.49;49.05;51.23;;25.63;18.91;;91.11;72.57;;98.17;95.47;;98.47;97.47;;99.47;98.88;5.63;6.05;5.87;5.96;;;;;;;61.28;136.99;261.15;74.33;56.51;44.72;7.12;23.91;44.92;16.12;39.04;89.0;20.34;58.58;126.34;25.07;74.96;158.57;34.85;97.46;198.08;47.01;120.38;236.0;74.03;156.05;299.62;110.0;196.51;373.33;170.08;348.94;639.6;219.06;470.75;847.93;147.3;292.81;517.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São João do Cariri (PB);2.72;4.82;2.95;9.3;14.11;10.77;19.43;28.16;23.79;35.79;49.07;43.78;;10.21;30.41;;83.54;62.3;;93.53;90.6;;97.19;95.31;;98.92;97.49;6.2;6.49;6.47;6.37;;;;;;;134.92;207.67;373.55;78.69;56.58;52.87;18.32;50.04;55.06;37.61;73.69;101.5;44.45;96.42;146.06;53.28;117.91;194.0;68.33;145.97;243.25;87.63;179.92;280.5;110.36;217.06;373.32;156.7;294.77;506.0;433.13;528.86;1037.8;670.94;739.39;1565.95;319.67;373.83;650.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São João do Rio do Peixe (PB);1.93;1.74;2.54;8.26;7.91;9.81;19.88;19.01;22.72;41.06;37.96;44.4;;22.59;24.87;;82.52;68.24;;95.34;91.27;;97.16;95.32;;98.39;98.15;5.95;6.12;6.2;6.23;;;;;;;72.24;179.91;306.87;71.75;56.85;53.36;6.96;15.63;38.98;15.67;36.6;76.8;22.86;55.52;111.58;31.34;73.2;144.5;41.99;99.82;198.05;53.28;124.28;255.0;76.5;170.5;332.59;109.69;225.47;430.0;212.87;558.08;854.77;295.35;843.36;1207.33;162.4;322.09;574.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São João do Tigre (PB);5.34;1.58;2.23;15.78;6.0;8.58;31.74;15.77;22.11;55.16;35.25;46.06;;22.67;32.98;;95.43;82.23;;99.06;98.14;;99.46;99.1;;99.46;99.72;4.22;4.44;4.57;4.63;;;;;;;64.12;131.48;207.42;83.57;59.59;42.83;17.12;10.37;23.13;26.12;19.52;37.8;33.48;29.08;65.84;40.55;39.04;100.0;51.19;64.23;140.32;62.68;86.09;177.5;75.08;128.08;248.38;91.61;183.5;336.0;143.76;425.65;558.53;182.57;631.62;680.46;123.87;292.81;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São José da Lagoa Tapada (PB);1.16;1.92;2.02;5.49;8.11;9.15;13.87;21.97;24.54;31.26;46.02;48.73;;28.56;39.54;;90.76;74.71;;98.2;96.3;;99.2;98.24;;99.61;98.61;4.73;5.0;4.91;4.75;;;;;;;71.32;109.65;216.66;78.07;55.2;42.77;4.15;10.51;21.9;9.4;19.52;30.0;15.42;33.95;77.24;20.89;49.13;125.5;29.88;75.97;166.71;37.61;98.26;204.0;62.03;131.89;261.98;90.82;171.78;336.0;245.11;295.93;536.4;383.59;384.67;692.15;164.54;254.26;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São José de Caiana (PB);4.42;2.66;2.87;12.17;8.9;12.14;24.32;19.52;28.17;43.33;40.23;53.23;;20.47;16.92;;87.99;57.87;;96.77;92.48;;98.72;98.04;;99.46;99.3;4.43;4.67;4.45;4.26;;;;;;;49.18;110.28;238.28;77.39;68.97;61.85;10.87;14.66;34.16;14.46;21.69;70.5;19.06;34.44;110.45;24.45;47.0;145.4;29.88;58.54;191.06;36.67;78.08;244.57;46.73;114.18;298.57;61.5;163.32;364.6;139.34;329.59;558.4;197.43;459.42;695.68;96.37;244.99;492.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São José de Espinharas (PB);4.78;2.29;3.33;15.29;11.54;12.74;30.1;27.41;27.46;50.81;49.92;51.6;;18.73;22.63;;82.43;66.33;;94.43;93.86;;97.66;97.83;;100.0;99.51;5.69;6.57;5.69;8.72;;;;;;;69.61;143.77;234.08;78.15;59.71;50.51;16.65;16.49;38.97;30.09;46.7;72.8;36.55;66.47;110.16;45.01;97.6;134.0;51.56;114.1;172.27;61.78;136.65;210.25;72.07;161.76;282.47;86.03;208.63;357.0;171.22;360.03;563.55;241.88;485.63;695.81;123.87;271.73;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São José de Piranhas (PB);2.95;1.5;2.33;9.73;7.74;10.46;21.38;20.08;24.84;40.44;42.07;47.83;;27.52;16.43;;83.6;56.7;;95.85;90.6;;97.12;94.67;;98.84;98.04;5.7;6.58;6.57;5.78;;;;;;;93.23;161.99;321.53;69.12;58.58;57.55;13.76;12.12;37.5;23.51;29.28;85.0;31.6;50.6;130.73;40.29;71.58;176.67;54.32;99.95;231.12;68.9;129.49;289.0;88.84;178.08;369.55;117.41;231.32;473.33;277.65;469.18;842.13;405.75;659.24;1166.36;188.04;317.41;597.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São José de Princesa (PB);5.3;0.55;1.91;14.6;6.62;10.99;28.01;19.55;27.66;47.27;43.81;52.93;;45.54;30.3;;84.52;74.47;;97.84;95.93;;98.78;99.11;;99.8;99.75;4.37;4.54;4.48;4.65;;;;;;;80.06;122.64;221.16;80.56;65.48;47.68;21.23;3.35;21.16;28.21;16.27;44.0;37.22;37.27;100.39;47.01;58.56;146.0;53.69;79.26;184.29;58.76;109.32;217.0;77.1;148.78;279.49;105.77;196.51;340.0;211.09;344.55;525.04;292.54;437.53;636.37;156.7;294.77;486.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São José do Bonfim (PB);4.57;2.91;2.3;13.66;13.0;10.7;27.94;28.36;25.45;51.2;52.56;49.68;;36.84;15.67;;87.89;62.27;;98.07;92.83;;98.07;97.02;;100.0;98.98;4.28;4.51;4.28;4.57;;;;;;;69.66;129.37;244.14;71.66;55.02;54.72;15.93;18.79;28.13;25.07;44.37;66.67;31.64;65.28;102.53;37.61;81.66;140.0;49.76;99.34;180.01;57.98;124.28;232.2;80.98;156.53;295.71;106.38;195.21;363.5;169.98;306.89;616.77;224.59;383.95;787.2;126.22;294.77;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São José do Brejo do Cruz (PB);5.7;4.63;2.82;13.48;15.13;11.86;24.44;32.57;26.43;42.73;55.6;50.62;;4.13;21.56;;83.38;57.54;;96.57;93.77;;98.34;97.06;;100.0;99.62;6.5;7.14;6.98;7.21;;;;;;;105.51;146.61;223.11;90.96;70.7;59.47;30.07;33.97;31.43;32.91;65.07;63.33;41.05;76.95;100.91;47.86;98.26;127.64;57.8;127.83;162.51;73.34;149.01;200.0;96.49;168.81;269.87;125.36;188.83;340.0;302.14;325.5;552.62;449.33;428.65;675.57;164.06;268.9;505.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São José do Sabugi (PB);6.14;4.59;4.92;16.51;13.83;14.55;30.77;28.66;28.96;52.6;50.91;52.12;;12.83;17.32;;85.4;62.0;;97.4;91.0;;97.4;96.42;;99.36;99.16;6.28;6.67;6.55;6.73;;;;;;;99.59;175.73;302.36;77.57;63.89;61.49;30.58;40.34;74.32;47.01;61.82;114.0;51.63;81.16;145.62;60.64;101.18;174.0;71.01;130.29;217.83;84.33;157.14;280.0;108.7;195.52;350.18;139.85;248.4;455.0;236.03;431.32;730.17;317.29;589.07;944.81;173.37;294.77;555.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São José dos Cordeiros (PB);4.04;3.51;2.24;12.01;11.46;10.75;25.2;24.64;24.74;47.58;46.13;48.6;;22.02;48.09;;91.04;84.28;;96.64;97.55;;98.56;99.38;;99.53;100.0;4.5;4.61;4.61;4.74;;;;;;;70.52;150.04;233.71;79.35;53.67;31.41;14.23;26.33;26.21;22.34;36.6;58.0;28.11;59.63;99.39;33.58;78.41;130.0;46.5;98.9;163.52;56.41;114.52;200.0;78.91;161.24;278.81;105.2;206.92;360.0;184.83;404.11;602.13;239.16;529.55;690.08;153.44;330.88;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São José dos Ramos (PB);5.24;2.82;2.02;14.14;10.01;9.83;27.81;21.05;23.84;49.59;38.48;46.31;;31.04;42.58;;87.0;65.1;;96.68;95.9;;98.11;98.09;;98.94;99.28;4.92;5.16;5.01;4.98;;;;;;;92.49;148.72;212.12;81.92;71.4;53.58;24.21;20.98;21.46;33.43;39.22;46.6;41.18;53.49;82.8;47.86;65.5;112.0;63.22;82.03;148.62;75.22;98.26;182.5;100.7;129.6;238.23;127.4;171.3;328.0;233.11;457.48;570.21;311.79;682.94;738.44;187.8;294.77;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São Mamede (PB);5.25;3.6;3.26;14.04;11.4;11.19;27.29;22.67;24.09;46.96;40.28;44.38;;15.77;12.33;;82.69;52.34;;94.54;90.49;;96.86;95.46;;98.3;98.2;6.26;6.09;5.71;5.77;;;;;;;107.04;223.22;371.01;75.75;59.86;59.16;28.1;40.17;60.55;39.8;67.24;110.0;47.03;87.07;147.1;56.41;101.51;187.5;70.93;125.74;239.31;82.17;147.38;294.4;105.28;196.57;376.39;134.76;257.68;487.4;283.84;666.56;1031.43;405.45;1029.78;1547.84;188.04;391.39;611.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São Miguel de Taipu (PB);5.02;4.36;2.23;15.1;13.44;10.89;29.42;27.9;25.39;51.37;49.44;48.2;;22.99;45.31;;90.24;70.29;;97.83;95.9;;98.98;98.46;;99.54;99.63;5.34;5.44;5.28;5.39;;;;;;;91.78;138.81;198.63;81.92;67.55;50.36;23.02;30.24;22.12;34.6;44.62;48.4;46.3;63.02;86.06;56.62;77.43;115.2;65.71;100.38;143.97;79.92;117.91;170.0;100.71;149.52;226.51;117.53;181.82;283.0;223.15;350.9;514.73;302.97;491.84;673.34;174.88;261.58;455.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São Sebastião de Lagoa de Roça (PB);1.73;0.95;2.61;8.7;6.78;10.85;20.68;17.24;24.95;38.21;34.52;48.81;;38.12;38.03;;83.61;68.73;;95.09;92.87;;97.09;96.59;;98.89;98.87;4.75;4.74;4.72;4.52;;;;;;;106.42;220.52;262.87;76.77;70.93;56.22;9.22;10.52;34.36;26.86;42.11;77.33;37.09;64.21;108.28;47.01;87.84;138.5;63.7;115.31;185.25;78.35;147.38;236.4;93.29;190.6;313.7;120.66;242.06;408.0;328.78;721.93;673.34;506.79;1156.27;856.48;185.35;320.14;555.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São Sebastião do Umbuzeiro (PB);5.48;3.7;3.52;16.27;12.06;11.88;32.07;27.93;25.87;53.19;52.72;49.81;;10.81;20.68;;88.19;74.72;;96.54;95.38;;98.16;97.3;;99.75;99.33;5.13;5.38;5.35;5.44;;;;;;;116.84;171.59;263.04;74.29;60.56;54.35;32.03;31.77;46.29;44.92;50.75;81.0;63.02;71.66;109.99;78.35;98.26;141.2;92.27;136.15;183.99;110.33;166.9;233.33;123.4;212.71;314.81;141.03;255.33;382.5;273.46;405.66;669.97;372.54;513.34;847.42;197.44;341.62;556.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sapé (PB);4.89;2.56;2.3;13.76;10.74;11.07;26.38;23.99;25.35;45.68;44.73;46.86;;8.87;14.24;;78.39;49.44;;93.45;91.12;;96.0;96.3;;98.52;98.32;6.5;7.09;7.12;7.01;;;;;;;121.05;160.83;266.29;80.49;69.52;60.26;29.57;20.58;30.67;42.31;48.8;76.29;53.72;65.8;116.76;63.46;84.72;155.5;76.37;106.54;190.1;91.87;130.79;234.0;116.8;166.75;286.38;149.6;219.61;362.67;328.78;444.47;709.28;482.19;618.12;1028.12;211.97;325.35;515.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seridó (PB);4.75;0.94;3.17;13.14;7.55;11.36;26.63;20.78;26.0;49.89;44.48;49.16;;50.57;39.77;;89.69;69.29;;98.36;95.32;;99.37;97.53;;99.88;99.59;4.03;4.11;3.93;3.81;;;;;;;70.68;110.79;214.38;86.4;57.4;52.02;16.79;5.2;34.0;23.51;22.45;55.5;29.64;36.6;87.78;37.61;52.71;124.4;47.7;73.33;156.89;63.13;97.6;199.67;82.2;131.25;248.26;104.36;172.96;312.5;177.08;307.58;542.2;232.79;411.78;717.86;146.04;254.55;494.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serra Branca (PB);2.16;3.92;3.25;8.23;11.23;11.89;18.03;23.07;25.84;35.9;42.68;48.21;;7.23;24.92;;81.97;63.96;;93.82;91.52;;95.96;96.79;;97.87;98.56;5.43;6.02;5.87;5.53;;;;;;;134.72;225.87;330.05;72.61;59.77;49.03;14.53;44.27;53.65;29.99;65.07;102.4;40.88;82.59;142.63;50.7;98.72;180.0;66.05;133.69;230.22;86.97;163.49;283.33;120.34;221.48;369.12;161.95;293.79;502.5;431.8;647.35;848.69;670.43;964.66;1170.22;246.49;405.55;633.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serra da Raiz (PB);4.61;4.33;3.19;12.59;13.8;12.05;25.88;29.05;25.35;46.07;52.13;46.45;;41.68;29.59;;90.14;62.14;;97.45;93.97;;99.32;97.48;;100.0;98.85;6.0;6.3;6.23;6.29;;;;;;;90.21;136.61;278.22;78.42;46.29;52.7;20.79;29.57;44.35;26.86;49.13;86.0;35.99;64.69;123.22;47.01;76.41;155.0;59.96;104.18;185.13;77.57;119.96;226.29;91.08;157.66;293.47;109.73;196.51;372.4;243.23;326.95;747.83;355.82;432.94;1170.37;154.19;290.47;530.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serra Grande (PB);3.64;2.06;2.21;10.63;8.59;11.66;22.82;20.69;26.78;43.03;40.99;49.85;;20.44;34.68;;86.07;65.33;;94.7;92.85;;97.39;96.11;;98.75;99.62;9.54;10.18;10.05;9.32;;;;;;;68.91;201.97;244.05;72.69;61.74;55.04;12.54;20.82;26.99;18.8;39.04;61.0;24.08;65.89;115.32;31.97;97.6;150.0;42.01;122.26;184.4;54.88;146.02;217.6;69.65;204.97;281.55;90.89;273.29;364.0;196.28;595.93;609.72;272.76;884.71;737.35;144.16;376.75;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serra Redonda (PB);3.85;3.39;2.1;12.48;12.43;9.97;25.88;26.48;25.1;46.27;47.67;50.01;;21.04;31.68;;87.89;60.21;;97.11;94.27;;98.85;97.35;;99.39;99.23;5.35;5.54;5.14;5.02;;;;;;;93.49;183.36;268.53;73.87;49.56;51.75;18.02;31.12;28.21;31.34;58.95;63.33;40.31;82.87;105.71;49.36;101.12;147.5;62.67;128.79;203.14;77.9;153.66;255.0;95.27;194.24;334.39;118.09;244.99;440.0;251.2;479.79;675.7;354.28;675.93;887.72;174.88;318.19;520.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serraria (PB);3.23;1.15;2.46;10.51;6.99;10.18;21.4;19.3;23.76;39.35;41.31;47.03;;31.05;40.03;;88.43;74.47;;97.32;94.47;;98.75;97.0;;99.5;99.6;7.57;5.99;6.15;5.93;;;;;;;89.01;130.02;224.2;79.5;53.27;44.19;14.37;7.48;27.53;23.51;20.92;57.5;32.42;37.93;86.61;39.18;54.66;118.86;48.44;80.04;152.2;59.1;109.71;190.0;79.92;143.13;260.9;103.42;179.27;340.0;269.92;381.52;607.18;416.02;527.42;713.17;144.79;294.77;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sertãozinho (PB);6.1;2.92;2.58;17.45;11.89;10.86;34.47;28.06;26.01;56.84;49.88;51.26;;37.42;33.29;;87.74;64.34;;98.3;93.7;;98.48;97.02;;99.38;99.04;6.04;5.97;5.87;5.66;;;;;;;86.13;158.34;252.11;71.52;53.64;51.2;26.25;23.12;32.54;37.61;50.2;60.0;48.91;71.0;104.39;62.68;97.6;145.0;73.28;128.02;190.91;86.76;147.38;254.0;96.31;172.77;318.31;116.58;196.51;390.0;185.88;396.8;607.5;226.53;560.85;748.05;167.58;294.77;516.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sobrado (PB);6.31;1.88;1.69;16.07;9.8;10.01;29.87;22.78;25.32;50.12;45.49;49.99;;29.62;39.31;;86.42;68.54;;95.79;96.7;;98.17;98.64;;99.11;99.48;6.44;6.83;6.64;6.69;;;;;;;98.84;141.97;210.08;86.26;70.23;54.92;31.21;13.34;17.74;41.79;39.04;37.33;48.2;56.26;87.36;56.41;73.69;127.5;68.21;92.09;160.88;84.62;121.03;200.0;100.06;161.21;259.07;120.88;215.12;327.5;246.54;386.95;532.02;353.86;519.37;669.85;167.36;294.77;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solânea (PB);2.23;1.71;2.32;7.74;7.38;9.04;17.12;18.03;20.96;32.96;36.24;40.72;;31.37;24.56;;80.68;63.19;;90.88;89.93;;93.85;94.22;;97.14;97.45;5.98;6.41;6.38;6.4;;;;;;;141.55;206.9;318.38;81.28;57.4;60.87;15.77;17.69;36.87;28.21;42.11;66.67;39.03;58.67;107.09;51.28;78.08;135.71;66.37;110.13;189.74;84.62;145.57;248.33;112.1;188.4;314.57;156.87;273.29;405.0;474.47;659.6;942.84;747.07;1002.3;1386.97;264.01;410.91;576.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Soledade (PB);3.86;1.66;3.29;11.67;8.14;11.26;23.37;19.85;24.22;41.43;40.01;44.36;;28.21;15.35;;83.12;56.57;;94.22;90.74;;96.42;95.55;;98.32;97.81;7.41;7.73;8.08;7.5;;;;;;;130.73;203.44;330.05;78.98;66.71;65.84;25.24;16.85;54.27;39.18;47.28;98.75;51.01;65.91;131.57;63.18;87.84;167.14;76.51;119.16;213.77;91.2;156.56;256.0;118.04;205.04;332.42;149.81;271.99;435.0;382.84;610.22;916.05;573.63;905.36;1303.77;242.1;378.22;632.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sossêgo (PB);6.3;3.73;2.08;16.41;12.27;9.4;31.88;26.62;23.68;52.28;51.02;47.68;;56.63;41.71;;93.39;68.78;;98.41;94.63;;100.0;98.2;;100.0;99.3;5.45;5.72;5.57;5.54;;;;;;;78.3;121.06;218.2;83.07;44.26;54.12;24.65;22.59;22.67;30.09;39.04;38.0;39.59;51.68;79.9;48.89;67.35;122.17;60.59;86.85;155.77;67.69;113.22;197.0;79.85;147.71;261.82;94.02;180.89;340.0;186.83;296.47;568.02;233.57;385.61;677.21;188.04;254.16;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sousa (PB);3.14;2.85;3.12;10.1;9.76;10.45;21.02;20.63;22.22;39.46;38.33;41.64;;8.4;5.62;;69.99;42.03;;87.04;82.68;;91.3;90.04;;96.29;94.81;9.96;10.65;10.22;10.06;;;;;;;170.13;289.34;443.81;81.44;74.19;71.93;26.7;41.24;69.33;44.42;73.69;125.0;59.2;100.0;162.5;75.22;126.89;203.0;92.91;157.28;261.21;118.67;195.21;338.0;156.88;256.08;431.01;210.87;346.5;520.0;514.98;892.13;1290.38;775.39;1340.3;1922.02;322.8;585.63;890.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumé (PB);4.17;3.39;3.53;12.68;11.38;11.7;25.81;23.64;25.03;46.07;42.56;46.5;;8.24;17.78;;82.06;63.85;;93.18;92.61;;95.71;95.42;;98.57;97.84;5.96;6.06;6.87;6.3;;;;;;;129.47;196.9;339.68;69.74;59.1;59.79;27.01;33.4;60.02;43.13;58.56;102.2;55.07;78.69;138.65;68.26;97.6;176.0;85.02;120.61;226.48;105.77;147.38;272.0;131.12;186.31;364.53;175.95;244.99;490.0;349.15;565.51;910.33;486.31;839.11;1300.37;275.95;325.57;610.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tacima (PB);1.64;0.01;2.57;8.23;5.17;10.43;18.72;17.8;24.98;34.99;41.8;48.87;;45.77;26.87;;86.75;65.96;;96.37;94.92;;97.85;97.9;;99.49;99.22;4.42;4.68;4.46;4.42;;;;;;;92.37;120.1;195.07;67.38;50.06;48.14;7.57;0.03;25.08;21.25;1.95;42.93;30.43;31.03;76.68;38.46;49.13;106.8;48.44;75.84;141.88;57.46;105.97;170.0;75.14;144.14;233.01;103.42;185.84;278.0;300.25;349.48;500.49;469.39;465.1;662.6;169.24;294.77;438.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taperoá (PB);3.18;1.71;2.81;10.69;8.73;11.45;22.64;21.67;25.68;43.65;44.25;48.05;;41.88;28.37;;87.63;66.23;;96.38;94.7;;98.78;97.15;;99.89;98.96;5.16;5.37;5.19;4.99;;;;;;;84.38;139.37;267.88;73.55;50.82;51.29;13.41;11.9;37.68;23.51;32.53;79.0;31.71;48.94;115.65;39.18;65.07;150.0;50.39;90.15;190.64;67.16;117.91;244.4;88.68;157.37;299.62;112.82;208.87;382.5;237.73;388.5;697.82;335.56;516.17;976.22;172.53;294.77;520.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
